Suburb,Rooms,Price,Bathroom,Car,Landsize,Lattitude,Longtitude
Balaclava,1,280000,1,1,0,-37.8733,144.997
Balaclava,2,1015000,1,2,114,-37.8723,144.9961
Balaclava,2,502500,1,1,0,-37.8725,144.9952
Balaclava,2,520000,1,0,0,-37.8742,144.9972
Balaclava,2,442000,1,1,0,-37.8726,144.9962
Balaclava,3,1193000,1,1,178,-37.8663,144.9948
Balaclava,2,416000,1,1,0,-37.8678,144.9966
Balaclava,2,820000,1,1,0,-37.8691,144.9974
Balaclava,2,474000,1,1,0,-37.8667,144.9917
Balaclava,2,981000,1,0,159,-37.874,144.9933
Balaclava,3,1690000,2,2,339,-37.872,144.9909
Balaclava,2,540000,1,1,483,-37.8727,144.9969
Balaclava,3,1080000,1,1,157,-37.8696,144.9925
Balaclava,1,500000,1,0,0,-37.873,144.9907
Balaclava,2,497500,0,0,0,-37.8739,144.9929
Balwyn,2,2100000,1,1,659,-37.8094,145.0807
Balwyn,4,1800000,2,2,715,-37.811,145.0958
Balwyn,2,1255000,1,1,208,-37.8128,145.0975
Balwyn,3,1070000,2,2,206,-37.8161,145.0812
Balwyn,5,2570000,3,2,715,-37.8028,145.0768
Balwyn,4,2400000,2,2,744,-37.8147,145.0748
Balwyn,3,2200000,3,2,651,-37.8085,145.0764
Balwyn,5,3250000,5,2,651,-37.8071,145.0908
Balwyn,2,806000,1,1,122,-37.8124,145.0916
Balwyn,6,4000000,4,7,2051,-37.8051,145.1016
Balwyn,2,1215000,2,2,0,-37.8134,145.0972
Balwyn,5,2250000,3,2,600,-37.8061,145.0801
Balwyn,2,812000,1,1,206,-37.8092,145.0778
Balwyn,3,1140000,2,2,175,-37.8162,145.0771
Balwyn,3,2330000,2,1,853,-37.807,145.0635
Balwyn,5,2800000,3,2,678,-37.8048,145.0708
Balwyn,2,605000,1,1,0,-37.8152,145.0843
Balwyn,3,1255000,2,2,308,-37.8056,145.0788
Balwyn,2,1850000,1,1,1015,-37.8074,145.0826
Balwyn,2,805000,1,1,209,-37.8125,145.0901
Balwyn,3,700000,1,1,188,-37.8065,145.065
Balwyn,4,2130000,2,2,664,-37.8055,145.0699
Balwyn,2,500000,1,1,0,-37.8162,145.0841
Balwyn,3,2125000,2,2,699,-37.814,145.0966
Balwyn,4,1800000,2,2,577,-37.8032,145.0693
Balwyn,2,635000,1,1,0,-37.8116,145.0724
Balwyn,2,526000,1,1,0,-37.8144,145.0993
Balwyn,1,390000,1,1,740,-37.8125,145.0775
Balwyn,3,905000,1,2,281,-37.8013,145.0652
Balwyn,4,1750000,3,2,453,-37.8044,145.1006
Balwyn,2,760000,1,1,121,-37.8112,145.0881
Balwyn,4,3180000,3,4,1148,-37.8088,145.0991
Balwyn,3,1367000,2,2,219,-37.8125,145.0849
Balwyn,5,3600000,3,2,678,-37.8063,145.0705
Balwyn,5,2550000,3,2,642,-37.8096,145.0735
Balwyn,4,1400000,3,2,241,-37.8042,145.1042
Balwyn,4,3270000,2,4,935,-37.8157,145.0795
Balwyn,2,625000,1,1,115,-37.8122,145.0879
Balwyn,2,700000,1,1,104,-37.8061,145.0878
Balwyn,3,1860000,1,4,671,-37.8117,145.0775
Balwyn,4,2730000,3,2,674,-37.8068,145.0786
Balwyn,5,2020000,2,2,611,-37.8116,145.0789
Balwyn,2,460000,1,1,0,-37.8152,145.0839
Balwyn,4,2250000,1,2,832,-37.8068,145.0827
Balwyn,2,1053000,1,2,231,-37.8123,145.0821
Balwyn,3,1800000,2,2,380,-37.8161,145.0772
Balwyn,3,1472000,2,2,306,-37.8106,145.0848
Balwyn,3,2120000,1,2,651,-37.8036,145.0715
Balwyn,3,1910000,1,2,697,-37.8044,145.0853
Balwyn,2,754000,1,1,87,-37.8134,145.081
Balwyn,5,3000000,5,2,671,-37.8025,145.0665
Balwyn,5,3400000,6,4,739,-37.8039,145.0714
Balwyn,4,2188000,2,2,752,-37.8149,145.0747
Balwyn,2,755000,1,1,213,-37.8092,145.0789
Balwyn,4,2900000,3,2,596,-37.815,145.076
Balwyn,4,3290000,3,2,1007,-37.8135,145.0995
Balwyn,5,2665000,3,2,674,-37.8095,145.0782
Balwyn,4,1801000,2,2,583,-37.8027,145.0694
Balwyn,4,2410000,2,1,685,-37.8056,145.071
Balwyn,2,650000,1,1,0,-37.8147,145.084
Balwyn,4,2275000,2,1,842,-37.8054,145.0771
Balwyn,5,2810000,3,4,1468,-37.8131,145.1
Balwyn,3,1385000,2,2,190,-37.8164,145.0846
Balwyn,4,2000000,1,2,739,-37.8039,145.0631
Balwyn,4,1900000,2,1,665,-37.8057,145.0825
Balwyn,3,3401000,2,1,706,-37.8161,145.0748
Balwyn,3,1750000,2,3,613,-37.8056,145.0688
Balwyn,5,4000000,4,3,1437,-37.8058,145.0882
Balwyn,3,1100000,2,1,259,-37.8161,145.0809
Balwyn,5,3020000,3,2,715,-37.8028,145.0768
Balwyn,3,2950000,2,2,650,-37.8167,145.0797
Balwyn,5,2450000,2,2,981,-37.8058,145.0627
Balwyn,3,1912000,1,2,844,-37.8037,145.0636
Balwyn,2,730000,1,1,130,-37.812,145.0876
Balwyn,5,3900000,7,6,0,-37.8049,145.0748
Balwyn,3,1500000,2,2,404,-37.8075,145.1011
Balwyn,3,1850000,1,1,607,-37.8058,145.0781
Balwyn,4,1700000,1,1,672,-37.8099,145.0792
Balwyn,2,1010000,0,0,1611,-37.8092,145.1016
Balwyn North,3,1315000,2,2,260,-37.7966,145.1021
Balwyn North,3,1500000,2,1,778,-37.7939,145.0789
Balwyn North,4,3230000,4,3,1135,-37.8014,145.0892
Balwyn North,2,1080000,1,1,253,-37.7912,145.085
Balwyn North,7,1350000,2,0,942,-37.7923,145.1029
Balwyn North,4,1905000,2,2,647,-37.7917,145.0868
Balwyn North,5,3300000,4,2,760,-37.7907,145.0907
Balwyn North,4,1900000,2,2,642,-37.7988,145.0726
Balwyn North,3,2251000,1,2,888,-37.8002,145.0949
Balwyn North,4,2205000,2,2,750,-37.7906,145.0788
Balwyn North,3,1265000,2,1,347,-37.7947,145.1035
Balwyn North,3,2000000,1,3,772,-37.7938,145.0732
Balwyn North,4,1750000,2,2,673,-37.7856,145.0918
Balwyn North,3,1450000,1,2,665,-37.7862,145.0781
Balwyn North,4,2614000,2,2,772,-37.7959,145.0787
Balwyn North,4,1825000,2,3,736,-37.7944,145.1028
Balwyn North,4,2550000,1,4,847,-37.7954,145.0838
Balwyn North,4,1570000,2,1,546,-37.7863,145.0905
Balwyn North,5,3250000,4,2,886,-37.804,145.0951
Balwyn North,4,1750000,3,3,667,-37.7898,145.079
Balwyn North,3,1150000,2,1,207,-37.7893,145.092
Balwyn North,3,1575000,2,2,645,-37.7851,145.0957
Balwyn North,6,1505000,2,2,724,-37.8021,145.0985
Balwyn North,4,1572000,2,2,662,-37.798,145.1007
Balwyn North,4,1500000,2,2,610,-37.784,145.0878
Balwyn North,4,1400000,2,1,283,-37.7982,145.0688
Balwyn North,5,1750000,3,2,705,-37.7851,145.0775
Balwyn North,4,1850000,2,2,619,-37.8025,145.0843
Balwyn North,3,1480000,1,2,992,-37.7977,145.1037
Balwyn North,4,1400000,2,2,714,-37.8007,145.1002
Balwyn North,4,2130000,3,2,1274,-37.7822,145.0907
Balwyn North,3,1050000,2,2,244,-37.7933,145.0672
Balwyn North,5,3690000,4,2,624,-37.802,145.0797
Balwyn North,4,1740000,2,2,610,-37.7843,145.0891
Balwyn North,4,2575000,3,2,657,-37.7981,145.0904
Balwyn North,4,1388800,2,1,517,-37.783,145.0926
Balwyn North,4,1702000,2,2,715,-37.7943,145.083
Balwyn North,4,1800000,2,4,587,-37.7841,145.0953
Balwyn North,4,2910000,3,2,1070,-37.7975,145.0716
Balwyn North,2,1400000,1,1,694,-37.7941,145.1042
Balwyn North,2,860000,2,2,204,-37.8008,145.104
Balwyn North,4,1670000,3,2,689,-37.7871,145.0843
Balwyn North,5,1500000,1,1,800,-37.8023,145.0976
Balwyn North,5,2200000,3,2,900,-37.7868,145.0677
Balwyn North,4,1350000,2,2,815,-37.794,145.1019
Balwyn North,5,2070000,2,1,1138,-37.7928,145.1006
Balwyn North,3,1300000,1,2,464,-37.7945,145.0667
Balwyn North,3,1700000,2,3,763,-37.7935,145.0865
Balwyn North,3,1750000,1,2,854,-37.7971,145.0672
Balwyn North,3,980000,1,1,542,-37.7832,145.0779
Balwyn North,3,1230000,3,1,310,-37.7949,145.1014
Balwyn North,7,2600000,3,3,637,-37.7898,145.0967
Balwyn North,4,1950000,3,2,665,-37.7889,145.0904
Balwyn North,5,1750000,2,2,710,-37.7907,145.0916
Balwyn North,5,2000000,2,2,1002,-37.796,145.0984
Balwyn North,3,1480000,1,4,605,-37.7951,145.0696
Balwyn North,4,3000000,3,2,1247,-37.7964,145.086
Balwyn North,3,1818000,1,1,722,-37.7956,145.0829
Balwyn North,4,2170000,2,2,1040,-37.7992,145.0907
Balwyn North,4,2525000,2,2,1235,-37.7988,145.089
Balwyn North,4,3360000,3,1,904,-37.797,145.086
Balwyn North,4,1620000,2,1,654,-37.7885,145.0854
Balwyn North,3,1903000,1,2,713,-37.7982,145.0816
Balwyn North,4,1712000,2,2,639,-37.7879,145.0929
Balwyn North,4,1720000,3,2,869,-37.8002,145.0999
Balwyn North,4,1670000,1,4,1042,-37.7908,145.101
Balwyn North,2,1350000,1,2,467,-37.7945,145.067
Balwyn North,4,1675000,2,2,667,-37.7835,145.0883
Balwyn North,4,1680000,3,1,362,-37.7987,145.0788
Balwyn North,3,1800000,1,1,809,-37.7976,145.0684
Balwyn North,4,1550000,3,4,707,-37.8005,145.0986
Balwyn North,5,4000000,5,4,1364,-37.7961,145.0859
Balwyn North,3,2900000,2,2,917,-37.7968,145.0873
Balwyn North,4,2205000,2,2,1010,-37.7982,145.0903
Balwyn North,3,1137000,2,2,349,-37.7955,145.0694
Balwyn North,3,2100000,2,3,949,-37.796,145.0696
Balwyn North,2,1389000,1,4,701,-37.7867,145.0718
Balwyn North,2,685000,1,1,177,-37.7935,145.0679
Balwyn North,6,1900000,1,6,691,-37.8022,145.0775
Balwyn North,3,1335000,2,2,368,-37.7846,145.0935
Balwyn North,3,1600000,2,2,760,-37.7867,145.0797
Balwyn North,3,1830000,2,2,493,-37.7938,145.0675
Balwyn North,4,1900000,2,4,587,-37.7841,145.0953
Balwyn North,5,1500000,2,2,605,-37.7832,145.0796
Balwyn North,2,735000,1,1,1075,-37.7953,145.0712
Balwyn North,2,1040000,1,1,250,-37.7996,145.0959
Balwyn North,3,1520000,1,2,622,-37.7882,145.0882
Balwyn North,4,1250000,2,2,644,-37.7997,145.0993
Balwyn North,6,1900000,3,2,808,-37.7842,145.0921
Balwyn North,5,1875000,3,2,842,-37.7854,145.0869
Balwyn North,4,1530000,2,2,701,-37.7839,145.0954
Balwyn North,4,1700000,2,5,754,-37.786,145.0886
Balwyn North,3,1238000,2,2,186,-37.8028,145.0828
Balwyn North,3,1320000,1,0,635,-37.7982,145.0839
Balwyn North,2,560000,1,1,0,-37.7961,145.0808
Balwyn North,3,1651000,1,2,657,-37.7895,145.0985
Balwyn North,5,1920000,3,2,900,-37.7868,145.0677
Balwyn North,5,1560000,2,3,845,-37.7898,145.1021
Balwyn North,5,1550000,2,0,942,-37.7923,145.1029
Balwyn North,3,1038000,2,1,207,-37.7893,145.092
Balwyn North,5,1660000,3,2,737,-37.7975,145.0961
Balwyn North,3,1260000,2,2,458,-37.7908,145.0991
Balwyn North,3,2000000,1,2,75100,-37.8002,145.07
Balwyn North,4,2155000,2,3,620,-37.7985,145.0707
Balwyn North,3,1225000,2,2,282,-37.7936,145.0697
Balwyn North,4,2150000,2,2,730,-37.7993,145.0869
Balwyn North,3,1770000,2,1,720,-37.7938,145.0838
Balwyn North,2,691500,1,1,0,-37.7938,145.0666
Balwyn North,5,1836000,2,2,939,-37.7998,145.0862
Bentleigh,2,636000,1,2,202,-37.9165,145.0259
Bentleigh,2,1275000,1,2,599,-37.925,145.046
Bentleigh,3,875000,1,2,348,-37.9273,145.0479
Bentleigh,3,895000,2,2,362,-37.9336,145.043
Bentleigh,2,1550000,1,4,730,-37.9207,145.0479
Bentleigh,4,1420000,1,4,786,-37.9305,145.0449
Bentleigh,3,1425000,2,2,613,-37.9311,145.0428
Bentleigh,2,851000,1,1,140,-37.9204,145.0443
Bentleigh,3,1222500,2,2,299,-37.9272,145.0406
Bentleigh,4,1260000,2,2,793,-37.9232,145.0502
Bentleigh,4,2700000,3,2,628,-37.9155,145.0401
Bentleigh,3,900000,2,1,418,-37.9172,145.0421
Bentleigh,3,1100000,2,2,0,-37.922,145.0302
Bentleigh,7,1005000,3,4,607,-37.9269,145.047
Bentleigh,3,1317500,1,1,576,-37.9149,145.0254
Bentleigh,2,360000,1,1,0,-37.9332,145.045
Bentleigh,4,1435000,3,2,291,-37.9278,145.0337
Bentleigh,3,1110000,1,2,692,-37.9263,145.04
Bentleigh,4,2435000,2,2,795,-37.9166,145.0314
Bentleigh,3,1500000,2,1,565,-37.9134,145.0263
Bentleigh,4,1300000,2,2,697,-37.9318,145.0474
Bentleigh,2,855000,1,1,298,-37.9247,145.0287
Bentleigh,3,1125000,1,2,584,-37.9199,145.0477
Bentleigh,3,1135000,1,2,627,-37.9321,145.0472
Bentleigh,3,867000,2,1,578,-37.9344,145.0481
Bentleigh,4,1328000,2,2,610,-37.9291,145.0472
Bentleigh,3,1340000,2,1,526,-37.9279,145.031
Bentleigh,4,1155000,3,2,271,-37.9252,145.0494
Bentleigh,3,1275000,1,4,758,-37.9267,145.043
Bentleigh,3,770000,2,2,0,-37.9193,145.0438
Bentleigh,2,855000,1,1,296,-37.9243,145.0376
Bentleigh,3,1100000,2,2,333,-37.9292,145.0341
Bentleigh,2,650000,1,1,116,-37.9245,145.0336
Bentleigh,4,1815000,2,4,902,-37.924,145.0504
Bentleigh,4,2255000,3,2,557,-37.9132,145.0251
Bentleigh,3,1470000,2,2,613,-37.929,145.0464
Bentleigh,2,420000,1,0,1045,-37.9158,145.0379
Bentleigh,2,855000,2,3,226,-37.9274,145.031
Bentleigh,4,1450000,1,1,567,-37.9149,145.0252
Bentleigh,3,1200000,2,2,590,-37.9256,145.0497
Bentleigh,4,1860000,2,3,855,-37.9163,145.0324
Bentleigh,2,725000,1,1,227,-37.9326,145.0387
Bentleigh,3,1293000,1,1,632,-37.9282,145.0367
Bentleigh,3,1390000,1,2,723,-37.9203,145.048
Bentleigh,3,1400000,2,1,699,-37.9316,145.0454
Bentleigh,3,1328000,2,2,690,-37.9317,145.0469
Bentleigh,4,1247000,2,3,354,-37.9326,145.0441
Bentleigh,3,1311000,2,2,592,-37.933,145.0466
Bentleigh,3,1100000,1,2,382,-37.9187,145.0461
Bentleigh,3,1327500,1,2,700,-37.9228,145.0476
Bentleigh,4,1560000,3,1,695,-37.9149,145.0469
Bentleigh,3,1370000,1,2,624,-37.9256,145.0374
Bentleigh,3,1100000,1,2,632,-37.921,145.0411
Bentleigh,4,1385000,2,1,576,-37.9152,145.0244
Bentleigh,3,1275000,2,2,309,-37.9287,145.0461
Bentleigh,3,1095000,2,1,581,-37.9286,145.0495
Bentleigh,2,797500,1,2,321,-37.9257,145.0501
Bentleigh,2,725000,1,1,677,-37.9173,145.0359
Bentleigh,3,825000,2,2,147,-37.9317,145.0352
Bentleigh,3,1235000,2,2,0,-37.9289,145.0478
Bentleigh,5,1600000,3,2,772,-37.9168,145.04
Bentleigh,3,1165000,1,2,694,-37.9315,145.0445
Bentleigh,4,1355000,2,3,591,-37.9215,145.0505
Bentleigh,4,1910000,2,4,736,-37.9224,145.0462
Bentleigh,3,1448000,2,3,568,-37.9246,145.0383
Bentleigh,2,820000,1,3,336,-37.929,145.0375
Bentleigh,3,895000,1,2,0,-37.9307,145.0444
Bentleigh,4,1041000,2,1,292,-37.9148,145.0243
Bentleigh,4,1430000,2,2,611,-37.9289,145.0481
Bentleigh,2,910000,1,2,274,-37.9178,145.0413
Bentleigh,4,2520000,4,2,579,-37.9155,145.0243
Bentleigh,3,1350000,1,1,617,-37.9282,145.047
Bentleigh,2,635000,1,2,118,-37.9245,145.0336
Bentleigh,3,1280000,2,4,587,-37.9217,145.0315
Bentleigh,5,1900000,2,2,567,-37.9144,145.0401
Bentleigh,3,1230000,1,2,676,-37.9161,145.0284
Bentleigh,4,1150000,2,2,384,-37.9155,145.0301
Bentleigh,4,1650000,2,2,570,-37.9139,145.0395
Bentleigh,2,670000,2,1,123,-37.9307,145.0379
Bentleigh,2,680000,1,1,83,-37.9259,145.0341
Bentleigh,4,1320000,3,3,346,-37.9294,145.041
Bentleigh,4,1380000,1,2,580,-37.9263,145.0422
Bentleigh,6,1900000,3,2,708,-37.9181,145.044
Bentleigh,3,1535000,2,2,572,-37.9148,145.0404
Bentleigh,4,1281000,1,5,594,-37.9206,145.0383
Bentleigh,3,1096000,2,2,292,-37.9273,145.0324
Bentleigh,5,1385000,2,2,664,-37.9241,145.048
Bentleigh,3,517500,1,1,0,-37.9178,145.0511
Bentleigh,4,1245000,2,2,345,-37.9291,145.0491
Bentleigh,2,503000,1,1,0,-37.9159,145.0285
Bentleigh,4,2620000,4,2,579,-37.9155,145.0243
Bentleigh,2,760000,1,1,192,-37.9193,145.0484
Bentleigh,2,405000,1,1,0,-37.9159,145.039
Bentleigh East,2,1410000,1,2,768,-37.9305,145.0547
Bentleigh East,3,760000,1,2,287,-37.9261,145.0566
Bentleigh East,2,825000,2,1,176,-37.9237,145.0763
Bentleigh East,2,746000,1,2,281,-37.9255,145.0796
Bentleigh East,1,580000,1,1,105,-37.9181,145.0586
Bentleigh East,5,1275000,2,2,683,-37.9333,145.0602
Bentleigh East,3,1206000,1,2,603,-37.9155,145.0723
Bentleigh East,3,1115000,2,2,297,-37.9135,145.0774
Bentleigh East,4,1190000,2,3,591,-37.9166,145.0719
Bentleigh East,4,1270000,2,1,0,-37.9174,145.0717
Bentleigh East,3,1025000,2,2,384,-37.9229,145.0557
Bentleigh East,3,740000,2,1,258,-37.9244,145.0547
Bentleigh East,4,1960000,2,4,601,-37.9234,145.0533
Bentleigh East,2,495000,1,1,76,-37.91,145.0842
Bentleigh East,2,570000,1,1,145,-37.9193,145.0659
Bentleigh East,4,1220000,2,2,585,-37.9167,145.0771
Bentleigh East,3,885000,1,2,565,-37.9262,145.0808
Bentleigh East,3,830000,2,2,292,-37.9168,145.069
Bentleigh East,4,1137500,1,2,696,-37.9157,145.0802
Bentleigh East,4,1100000,2,2,633,-37.9272,145.0644
Bentleigh East,3,1040000,2,2,598,-37.9132,145.0782
Bentleigh East,4,1210000,3,2,291,-37.9347,145.0546
Bentleigh East,4,1160000,2,2,321,-37.914,145.0714
Bentleigh East,3,1215000,2,3,730,-37.9119,145.0705
Bentleigh East,4,1200000,2,2,619,-37.9358,145.0688
Bentleigh East,3,1050000,2,2,627,-37.9284,145.0668
Bentleigh East,5,950000,2,4,618,-37.9209,145.0757
Bentleigh East,2,380000,2,1,0,-37.9212,145.0674
Bentleigh East,2,689000,1,1,169,-37.9232,145.0537
Bentleigh East,3,1400000,2,2,653,-37.9069,145.0568
Bentleigh East,3,965000,1,4,574,-37.9309,145.0685
Bentleigh East,3,1338000,2,2,610,-37.9231,145.066
Bentleigh East,3,800000,2,1,353,-37.9262,145.055
Bentleigh East,2,651000,1,1,265,-37.9223,145.0747
Bentleigh East,3,920000,1,3,583,-37.9272,145.0804
Bentleigh East,3,1390000,2,2,590,-37.9256,145.0757
Bentleigh East,2,495000,1,1,96,-37.9102,145.0709
Bentleigh East,1,370000,1,1,0,-37.9205,145.0528
Bentleigh East,3,1100000,1,2,578,-37.9186,145.0709
Bentleigh East,4,1100000,2,4,653,-37.9244,145.0792
Bentleigh East,3,1355000,1,2,818,-37.9241,145.0539
Bentleigh East,4,1206000,1,1,636,-37.925,145.0612
Bentleigh East,2,486500,1,1,0,-37.9082,145.0681
Bentleigh East,2,1010000,1,1,597,-37.9126,145.0776
Bentleigh East,3,899000,1,1,583,-37.9312,145.0795
Bentleigh East,4,1415000,2,2,604,-37.9153,145.0707
Bentleigh East,4,1185000,2,2,305,-37.9245,145.0507
Bentleigh East,4,1060000,3,1,313,-37.9164,145.0765
Bentleigh East,2,716000,1,2,212,-37.9218,145.0607
Bentleigh East,3,1550000,1,1,581,-37.9177,145.0535
Bentleigh East,3,840000,2,2,697,-37.9092,145.0813
Bentleigh East,3,1110000,1,4,612,-37.9159,145.0733
Bentleigh East,3,1106000,1,2,584,-37.9183,145.071
Bentleigh East,3,845000,2,2,295,-37.9239,145.0781
Bentleigh East,3,860000,2,1,254,-37.9227,145.0558
Bentleigh East,3,1208000,1,1,747,-37.9198,145.0791
Bentleigh East,3,921000,2,2,167,-37.9219,145.0733
Bentleigh East,3,1165000,1,1,732,-37.9334,145.0667
Bentleigh East,3,1270000,1,2,694,-37.9174,145.0779
Bentleigh East,2,742500,1,1,300,-37.9099,145.0726
Bentleigh East,3,920000,2,2,578,-37.9303,145.0805
Bentleigh East,3,1307000,2,4,684,-37.926,145.0551
Bentleigh East,4,1010000,1,2,658,-37.9343,145.0607
Bentleigh East,2,702000,1,1,591,-37.9179,145.071
Bentleigh East,2,813000,1,1,306,-37.9111,145.072
Bentleigh East,3,805000,2,1,268,-37.9196,145.0691
Bentleigh East,3,880000,1,3,660,-37.9173,145.0742
Bentleigh East,4,1100000,2,1,274,-37.9257,145.0735
Bentleigh East,3,1085000,2,4,710,-37.9348,145.0634
Bentleigh East,3,920000,2,1,343,-37.9112,145.0738
Bentleigh East,3,1050000,1,4,726,-37.9117,145.0695
Bentleigh East,3,1560000,1,2,841,-37.9217,145.056
Bentleigh East,4,800000,2,2,601,-37.9278,145.081
Bentleigh East,2,722000,2,1,201,-37.9293,145.0657
Bentleigh East,3,930000,1,2,588,-37.9286,145.069
Bentleigh East,3,921000,2,1,291,-37.919,145.0829
Bentleigh East,4,1035000,1,2,610,-37.9193,145.0691
Bentleigh East,3,720000,2,1,228,-37.9329,145.0617
Bentleigh East,3,1185000,1,2,618,-37.9228,145.0527
Bentleigh East,4,1352000,2,2,618,-37.9252,145.0562
Bentleigh East,4,1005000,2,2,296,-37.9197,145.057
Bentleigh East,2,761000,1,2,282,-37.9073,145.0599
Bentleigh East,5,1600000,2,2,659,-37.906,145.0547
Bentleigh East,3,1200000,1,1,721,-37.9244,145.0665
Bentleigh East,3,780000,2,2,421,-37.9168,145.0809
Bentleigh East,4,1250000,2,2,314,-37.9299,145.0598
Bentleigh East,3,750000,2,1,337,-37.9115,145.0844
Bentleigh East,3,1300000,1,4,746,-37.9198,145.0787
Bentleigh East,5,1475000,2,2,729,-37.9191,145.075
Bentleigh East,4,1110000,2,2,583,-37.9262,145.0624
Bentleigh East,2,835000,2,1,362,-37.9149,145.0676
Bentleigh East,4,1690000,2,2,700,-37.9117,145.0534
Bentleigh East,3,791000,3,1,391,-37.9149,145.0788
Bentleigh East,3,900000,1,3,780,-37.9347,145.0507
Bentleigh East,3,1189000,2,2,337,-37.9144,145.0582
Bentleigh East,3,825000,1,1,642,-37.9269,145.0787
Bentleigh East,3,1030000,2,2,327,-37.9195,145.0555
Bentleigh East,3,970000,2,2,267,-37.9176,145.0566
Bentleigh East,3,930000,1,2,580,-37.9369,145.0751
Bentleigh East,4,1510000,2,2,640,-37.9198,145.0545
Bentleigh East,3,1240000,2,2,518,-37.9316,145.0542
Bentleigh East,3,823000,2,2,213,-37.9079,145.0707
Bentleigh East,4,1310000,2,2,606,-37.9147,145.0645
Bentleigh East,4,1475000,2,2,674,-37.9272,145.0786
Bentleigh East,4,950000,2,1,450,-37.9133,145.0837
Bentleigh East,4,1045000,2,1,316,-37.9198,145.0789
Bentleigh East,3,750000,2,1,188,-37.9193,145.0553
Bentleigh East,3,800000,2,2,252,-37.9085,145.0683
Bentleigh East,2,655000,1,1,154,-37.9079,145.0685
Bentleigh East,5,1550000,3,2,623,-37.9066,145.0541
Bentleigh East,3,835000,1,1,250,-37.9087,145.0537
Bentleigh East,3,1140000,1,3,701,-37.9178,145.0815
Bentleigh East,2,1120000,1,2,678,-37.9146,145.0767
Bentleigh East,4,1465000,2,2,319,-37.9256,145.0533
Bentleigh East,3,910000,1,1,587,-37.9241,145.0763
Bentleigh East,3,920000,2,1,388,-37.9329,145.053
Bentleigh East,3,935000,2,2,230,-37.9179,145.0592
Bentleigh East,3,977000,1,2,543,-37.9242,145.0705
Bentleigh East,3,1352000,1,2,686,-37.9113,145.0765
Bentleigh East,4,1115000,2,2,575,-37.9274,145.0654
Bentleigh East,3,780000,1,1,710,-37.9324,145.0577
Bentleigh East,3,1115000,2,2,1080,-37.9233,145.0674
Bentleigh East,3,1197000,1,2,692,-37.9232,145.0563
Bentleigh East,2,485000,2,2,0,-37.9292,145.0708
Bentleigh East,3,810000,2,1,316,-37.9245,145.0773
Bentleigh East,4,1365000,1,1,582,-37.9129,145.0598
Bentleigh East,3,700000,0,0,456,-37.9314,145.0808
Bentleigh East,4,1698888,2,2,598,-37.9138,145.0774
Bentleigh East,4,1150000,2,2,639,-37.9258,145.075
Bentleigh East,2,340000,1,1,0,-37.9096,145.0843
Bentleigh East,3,1000000,1,2,576,-37.9362,145.0691
Bentleigh East,3,965000,2,1,283,-37.9142,145.08
Bentleigh East,3,870000,2,2,365,-37.9225,145.0754
Bentleigh East,3,1405000,1,1,764,-37.9143,145.0629
Bentleigh East,3,1161000,2,3,629,-37.912,145.0752
Bentleigh East,3,1266000,1,3,676,-37.9307,145.0531
Bentleigh East,3,700000,2,2,194,-37.9272,145.0801
Bentleigh East,4,1325000,4,2,363,-37.9116,145.0686
Bentleigh East,3,770000,2,1,281,-37.9257,145.0811
Bentleigh East,3,1110000,1,6,542,-37.9272,145.0705
Bentleigh East,1,380000,1,1,0,-37.9315,145.0619
Bentleigh East,4,1175000,2,2,620,-37.9281,145.0669
Bentleigh East,3,1200000,1,1,640,-37.916,145.0776
Bentleigh East,4,1370000,1,2,684,-37.9147,145.0751
Bentleigh East,4,1433500,1,1,725,-37.9289,145.0502
Bentleigh East,2,1630000,1,2,724,-37.9135,145.0557
Bentleigh East,3,1360000,1,3,676,-37.9233,145.0616
Bentleigh East,4,900000,1,2,741,-37.9229,145.0673
Bentleigh East,3,860000,2,1,210,-37.9075,145.061
Bentleigh East,2,772500,1,2,318,-37.9218,145.0563
Bentleigh East,3,1001000,1,1,598,-37.9216,145.073
Bentleigh East,2,715000,1,1,194,-37.9107,145.0598
Bentleigh East,3,801000,1,1,0,-37.9218,145.053
Bentleigh East,3,882000,2,2,208,-37.9108,145.0794
Bentleigh East,2,1180000,1,1,687,-37.9234,145.0616
Bentleigh East,3,840000,2,2,222,-37.9241,145.0668
Bentleigh East,2,710000,1,1,0,-37.9212,145.0606
